"eta","SNR","dataSpars","truZeroPerc","falseZeroperc","mechaZeroperc","integerizZeroPerc","rep","id","x1","rawCount1","rawCount2","rawCount3","rawCount4","rawCount5","rawCount6","rawCount7","rawCount8","rawCount9","rawCount10","rawCount11","rawCount12","rawCount13","rawCount14","rawCount15","rawCount16","rawCount17","rawCount18","rawCount19","rawCount20","rawCount21","rawCount22","rawCount23","rawCount24","rawCount25","rawCount26","rawCount27","rawCount28","rawCount29","rawCount30","rawCount31","rawCount32","rawCount33","rawCount34","rawCount35","rawCount36","rawCount37","rawCount38","rawCount39","rawCount40","rawCount41","rawCount42","rawCount43","rawCount44","rawCount45","rawCount46","rawCount47","rawCount48","rawCount49","rawCount50","rawCount51","rawCount52","rawCount53","rawCount54","rawCount55","rawCount56","rawCount57","rawCount58","rawCount59","rawCount60","rawCount61","rawCount62","rawCount63","rawCount64","rawCount65","rawCount66","rawCount67","rawCount68","rawCount69","rawCount70","rawCount71","rawCount72","rawCount73","rawCount74","rawCount75","rawCount76","rawCount77","rawCount78","rawCount79","rawCount80","rawCount81","rawCount82","rawCount83","rawCount84","rawCount85","rawCount86","rawCount87","rawCount88","rawCount89","rawCount90","rawCount91","rawCount92","rawCount93","rawCount94","rawCount95","rawCount96","rawCount97","rawCount98","rawCount99","rawCount100","rawCount101","rawCount102","rawCount103","rawCount104","rawCount105","rawCount106","rawCount107","rawCount108","rawCount109","rawCount110","rawCount111","rawCount112","rawCount113","rawCount114","rawCount115","rawCount116","rawCount117","rawCount118","rawCount119","rawCount120","rawCount121","rawCount122","rawCount123","rawCount124","rawCount125","rawCount126","rawCount127","rawCount128","rawCount129","rawCount130","rawCount131","rawCount132","rawCount133","rawCount134","rawCount135","rawCount136","rawCount137","rawCount138","rawCount139","rawCount140","rawCount141","rawCount142","rawCount143","rawCount144","rawCount145","rawCount146","rawCount147","rawCount148","rawCount149","rawCount150","rawCount151","rawCount152","rawCount153","rawCount154","rawCount155","rawCount156","rawCount157","rawCount158","rawCount159","rawCount160","rawCount161","rawCount162","rawCount163","rawCount164","rawCount165","rawCount166","rawCount167","rawCount168","rawCount169","rawCount170","rawCount171","rawCount172","rawCount173","rawCount174","rawCount175","rawCount176","rawCount177","rawCount178","rawCount179","rawCount180","rawCount181","rawCount182","rawCount183","rawCount184","rawCount185","rawCount186","rawCount187","rawCount188","rawCount189","rawCount190","rawCount191","rawCount192","rawCount193","rawCount194","rawCount195","rawCount196","rawCount197","rawCount198","rawCount199","rawCount200","rawCount201","rawCount202","rawCount203","rawCount204","rawCount205","rawCount206","rawCount207","rawCount208","rawCount209","rawCount210","rawCount211","rawCount212","rawCount213","rawCount214","rawCount215","rawCount216","rawCount217","rawCount218"
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,111,1,0,0,24,6,182,819,0,6,0,0,0,307,1,0,0,0,0,0,0,19,1,98,20,24,12,20,0,0,0,0,0,5,5,81,0,41,25,0,0,0,0,0,0,0,0,0,0,57,0,26,0,10,0,28,71,0,171,0,0,64,95,49,0,40,3,0,676,59,0,0,0,0,0,0,0,74,1,0,6,0,0,0,0,0,0,0,4,2,0,0,0,6,0,0,0,970,0,11,271,153,0,15,0,0,0,0,0,0,0,0,49,0,14,139,0,0,0,2,149,8,299,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,36,0,0,25,0,0,0,0,80,0,0,0,0,0,0,0,0,0,3,0,0,662,2,0,0,0,0,34,0,0,22,0,0,681,0,37,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,25,0,0,5,97,29,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,112,1,6,153,39,8,261,821,1,0,0,0,0,0,45,0,0,1,19,0,0,46,0,0,0,0,0,46,13,740,0,0,0,5,0,122,0,58,21,0,7,0,18,0,0,8,0,0,0,128,1,53,2,0,0,25,93,31,220,0,0,91,0,0,0,156,0,0,764,210,0,0,141,0,15,0,0,0,1,0,34,0,233,73,0,46,354,0,0,4,3,1,0,0,370,2,0,783,0,17,222,0,0,137,0,0,0,0,0,0,0,0,0,0,8,18,0,21,304,2,333,9,614,0,114,0,0,0,0,0,0,0,0,0,0,0,2,997,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,5,0,0,66,0,0,84,1,0,8,0,0,0,10,13,4,0,0,0,115,0,2,26,0,796,0,0,0,0,0,0,0,2,32,0,0,987,215,64,0,0,0,0,0,65,34,0,1,12,0,0,0,26,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,113,0,0,0,2,0,15,39,3,13,14,39,0,21,5,0,0,0,97,0,0,0,0,0,0,4,0,0,0,54,16,0,7,13,83,0,0,2,20,13,0,0,27,3,3,24,0,26,1,8,0,0,0,0,0,0,0,0,14,0,0,0,6,0,0,8,0,0,39,8,1,3,0,8,700,31,1,8,35,7,0,0,0,0,0,0,10,2,0,15,1,7,44,0,10,0,3,37,0,32,8,7,9,0,0,0,5,0,0,18,9,0,5,0,385,0,0,0,0,0,8,100,35,0,8,0,0,0,0,10,0,20,8,0,70,2,21,29,9,0,0,183,0,0,0,0,3,24,0,0,0,3,4,8,0,8,4,8,13,0,0,0,107,0,0,0,0,0,0,0,0,0,4,11,5,18,0,96,5,3,0,0,0,0,2,2,0,0,0,39,0,0,0,3,0,9,0,0,64,2,0,6,0,0,0,146,0,0,0,25,6,5,0,0,10,17,0,3,2,3
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,114,0,63,0,3,10,0,19,1,0,0,0,17,33,1,0,0,0,32,0,85,2,0,6,6,0,53,0,10,38,13,2,7,24,0,0,3,0,0,32,17,4,0,0,0,95,2,0,1,0,0,0,10,7,2,7,4,4,9,0,0,4,0,5,0,0,12,0,51,7,0,4,8,4,165,86,0,10,13,0,17,0,0,0,0,5,6,0,0,71,0,32,48,62,5,0,0,27,0,45,0,10,0,0,0,6,0,0,6,0,0,0,5,397,44,2,0,430,10,0,12,36,18,78,0,0,0,0,8,0,16,0,3,2,103,0,0,26,2,9,0,2,0,0,13,6,0,0,0,0,0,0,0,8,0,6,2,0,0,3,0,2,18,0,0,0,0,10,7,0,0,6,0,38,0,31,0,0,21,0,10,5,0,3,2,17,2,1,0,51,0,0,0,0,0,20,28,0,12,0,0,0,11,16,0,0,1,0,0,0,6,0,0,14,8,0,66,2,2,2
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,115,1,13,0,23,0,221,519,0,0,21,0,281,464,0,0,0,0,0,0,0,0,0,213,40,22,2,20,0,206,5,0,0,0,0,48,0,38,18,0,0,0,19,0,0,0,29,0,0,0,0,46,0,0,0,4,62,0,0,0,0,53,126,104,0,0,0,0,0,0,0,0,0,0,30,0,0,5,7,157,0,0,0,30,1,0,184,0,0,0,0,0,10,0,89,0,5,511,0,0,166,126,5,43,0,0,2,0,0,0,184,5,0,0,0,35,0,0,91,0,170,0,0,3,42,4,0,0,5,2,0,0,0,0,0,0,0,379,0,0,0,0,3,2,0,0,0,0,0,0,0,60,0,0,0,0,41,17,0,28,0,0,6,0,0,0,12,1,0,0,0,0,75,45,0,21,0,422,1,0,0,0,0,0,28,0,23,0,0,0,143,22,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,26,0,0,0,15,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,116,0,6,3,0,12,20,45,0,0,0,0,0,0,29,0,0,0,192,3,17,2,0,7,16,2,0,0,0,19,21,0,0,5,67,0,3,0,0,0,5,0,8,0,0,0,4,0,0,10,4,0,13,32,0,132,3,0,0,0,12,8,11,3,0,5,9,0,0,0,0,13,0,0,58,180,0,30,5,0,351,0,8,2,0,44,15,0,3,6,0,6,49,83,10,0,110,30,0,0,0,15,18,172,8,0,3,0,0,0,0,0,16,0,130,80,0,0,0,0,0,0,28,116,0,5,0,0,0,0,0,0,5,0,0,9,4,32,27,49,0,0,7,0,0,0,3,0,0,0,0,3,2,0,0,0,3,0,1,0,0,0,0,5,0,0,0,16,0,11,0,0,0,2,0,11,25,39,0,21,3,8,0,4,0,0,0,0,0,50,11,0,0,0,0,12,0,0,147,0,0,0,7,141,118,0,3,0,0,135,4,0,0,2,0,23,126,0,0,45
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,117,1,0,42,0,0,249,1275,0,0,3,0,503,517,13,0,0,0,0,0,9,0,0,128,2,35,38,40,0,775,0,0,5,0,65,0,0,47,0,0,0,0,0,0,0,0,93,0,0,154,0,0,0,15,0,0,0,0,295,0,0,91,141,57,0,148,0,0,827,135,0,0,223,74,1,6,22,0,40,120,0,7,0,36,3,0,129,0,0,0,0,0,0,14,125,0,105,1328,0,12,240,308,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,382,0,304,0,121,0,0,0,0,0,0,0,0,0,0,0,0,771,0,0,1,0,0,0,0,31,0,6,0,0,0,72,0,0,0,0,0,0,9,28,0,0,0,0,0,0,448,0,0,2,64,0,139,0,0,0,0,664,12,7,0,0,0,28,0,11,64,1,5,911,0,0,0,0,0,4,0,19,6,0,2,0,4,0,0,6,0,0,0,0,0,0,55,0,0,6,0,63,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,118,1,0,0,0,0,276,660,1,0,25,0,0,324,16,0,4,0,59,7,0,0,0,113,2,34,0,40,8,437,0,0,2,0,4,0,0,67,42,0,0,6,0,0,0,8,61,0,0,83,0,0,0,0,0,0,37,0,0,0,0,87,84,0,0,63,0,2,0,189,0,0,197,75,838,14,0,0,13,141,2,0,196,48,0,0,198,0,0,0,0,0,0,0,0,0,0,840,0,0,119,141,0,34,2,0,0,0,2,0,0,0,24,0,13,0,0,0,202,2,0,6,0,0,103,10,0,1,2,0,0,0,0,0,0,15,0,575,0,0,0,0,0,0,0,2,0,0,0,0,0,51,0,0,0,0,56,2,0,37,0,0,0,10,127,0,389,0,3,0,60,17,86,0,0,22,0,413,0,135,18,0,0,51,43,21,23,0,8,0,0,0,0,18,0,4,0,28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,55,0,1,4,26,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,119,1,0,0,25,0,0,554,0,0,0,0,212,426,0,0,0,0,0,0,10,16,0,97,0,0,0,24,0,0,4,0,23,0,8,52,0,51,30,0,0,0,0,0,1,0,0,0,0,83,0,0,36,8,6,6,43,0,147,0,0,0,66,51,0,48,0,0,0,0,0,0,180,100,0,0,27,8,13,54,0,0,97,19,0,16,0,0,4,14,6,40,13,0,91,0,0,441,0,10,131,151,0,0,0,0,0,0,0,3,23,8,0,0,1,0,0,0,0,27,172,0,0,0,76,0,2,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,25,0,0,0,0,58,0,1,0,0,70,0,0,18,0,0,5,0,76,0,88,0,0,0,0,0,0,14,0,0,0,0,5,0,0,16,0,21,43,76,23,0,0,0,271,46,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,48,0,4
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,120,1,0,61,39,4,81,601,0,0,0,0,0,0,0,0,0,0,0,0,13,28,0,81,2,32,19,16,487,0,3,0,0,0,19,0,0,40,4,0,0,0,23,0,0,0,33,391,0,0,0,23,0,6,0,0,59,9,140,0,0,70,104,32,0,0,4,0,425,168,0,0,207,71,0,16,0,0,0,0,0,0,164,43,0,27,263,2,0,8,0,0,5,0,245,0,3,554,1,11,0,137,0,34,0,0,0,0,5,0,0,1,2,4,0,0,0,53,82,0,181,0,170,10,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,31,0,0,0,0,44,0,0,23,0,0,15,0,0,0,282,2,0,0,0,9,78,58,0,0,0,0,0,0,0,0,0,24,37,0,35,0,0,0,100,0,0,9,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,22,0,0,18,0,0,2,0,37,0,1
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,121,0,0,5,0,16,9,48,1,6,14,0,15,48,12,0,0,2,24,0,0,0,10,7,18,0,7,0,4,56,0,13,15,8,6,0,0,0,49,0,12,0,0,0,0,3,0,0,0,11,0,2,2,12,0,6,2,0,16,0,0,0,0,8,0,0,24,0,0,13,0,7,12,0,145,0,0,0,0,0,39,0,8,0,4,2,9,0,0,0,0,0,0,24,6,0,0,46,0,0,0,15,0,6,0,9,0,1,0,0,13,257,0,0,25,0,0,201,11,19,12,43,24,0,4,0,0,0,0,0,15,0,2,0,0,0,23,0,18,0,0,0,16,8,0,312,0,0,0,0,0,0,4,17,0,0,0,8,0,0,63,0,21,173,0,0,17,0,0,0,21,0,0,26,0,28,13,35,0,0,21,20,0,0,5,3,0,0,1,54,0,0,11,0,6,0,0,2,17,0,7,1,0,0,22,0,13,0,0,0,13,2,0,4,0,15,1215,4,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,122,1,7,122,0,0,241,625,0,0,0,4,511,691,0,0,0,0,0,0,0,52,2,273,0,67,0,34,375,407,0,1,0,4,0,208,0,0,22,2,0,0,19,0,0,19,70,0,0,0,0,0,111,16,0,0,54,0,366,0,0,0,85,95,2,0,0,0,826,129,0,1,0,0,0,27,0,25,5,0,97,0,311,71,0,33,272,0,0,0,0,0,0,14,133,0,0,511,0,0,280,221,59,0,0,0,0,0,0,0,0,10,0,0,18,0,0,0,264,1,123,27,0,0,0,129,0,3,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,0,0,10,0,0,0,80,0,0,0,0,0,14,0,30,0,0,0,2,171,0,42,7,0,0,0,0,118,0,5,11,0,461,4,0,0,0,0,64,72,0,34,0,0,913,112,48,0,0,0,0,0,81,23,0,7,0,0,0,0,0,0,0,0,33,0,0,36,0,5,8,1628,58,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,123,0,0,7,0,17,0,100,0,13,10,0,21,51,1,8,0,3,110,0,0,1,111,0,7,0,0,3,330,0,31,0,2,16,0,6,0,0,0,0,0,12,37,0,3,75,0,43,1,8,9,3,0,30,0,368,0,0,0,0,0,0,8,0,0,0,0,4,85,0,0,7,0,4,50,0,24,69,0,8,64,0,0,0,4,0,15,0,6,2,0,8,0,0,0,0,0,39,28,35,18,0,0,0,0,14,6,0,0,0,62,431,9,8,0,0,2,25,0,87,0,28,15,62,0,51,41,0,41,0,0,0,3,0,0,0,2,44,14,13,0,0,0,71,7,30,2,0,0,0,0,6,6,12,0,4,0,0,0,2,4,0,13,0,4,2,2,226,0,0,0,0,0,61,0,15,0,77,131,0,33,0,0,3,0,125,0,21,0,48,0,0,0,9,0,13,0,1,0,0,2,36,2,0,278,0,1,0,0,0,6,0,0,5,0,14,0,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,124,1,0,0,22,0,0,379,0,0,0,0,0,417,0,0,0,0,11,0,6,30,0,0,0,14,0,21,0,0,0,3,0,2,0,0,0,48,0,0,0,0,0,0,0,0,38,688,0,71,0,13,0,5,0,2,43,0,0,0,0,0,111,88,0,0,0,0,519,0,0,0,97,0,22,4,0,0,0,0,6,0,90,19,0,2,138,0,0,0,0,0,12,8,0,0,0,474,0,0,201,170,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,215,15,325,2,80,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,90,0,2,0,0,56,0,0,21,0,0,0,0,37,0,0,0,0,0,0,13,0,3,0,0,0,931,0,0,0,0,22,75,0,3,33,0,0,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,125,1,0,129,0,0,215,513,0,0,0,0,0,527,0,0,0,0,110,22,4,39,10,0,0,0,0,34,33,541,5,1,1,0,0,81,0,53,67,3,14,0,0,0,4,0,46,14,0,129,0,0,3,4,0,0,0,1,0,0,0,116,75,89,0,68,3,0,797,141,0,0,131,60,0,11,0,11,0,111,4,0,0,18,2,0,145,0,1,1,0,0,12,9,190,0,0,580,0,12,0,320,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,297,0,0,9,157,0,0,0,4,0,0,0,0,0,4,2,0,480,0,0,0,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,2,0,0,0,0,0,80,1,0,2,1,0,0,0,73,2,1,9,0,578,19,0,0,1,1,40,45,0,0,0,0,634,127,0,0,0,5,0,0,0,27,0,2,0,0,0,70,38,0,0,0,0,0,0,0,0,3,0,15,92,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,126,0,85,0,0,12,16,52,0,515,13,0,0,23,30,1,5,0,0,0,0,0,44,0,0,0,0,0,48,0,11,12,79,10,0,2,3,0,0,54,108,0,18,0,9,9,5,102,0,0,3,0,0,14,0,0,0,1,8,0,0,0,0,0,13,4,13,0,26,7,4,3,13,1,42,0,0,0,0,0,0,0,0,0,0,49,15,0,0,9,0,0,41,0,10,0,28,42,0,0,11,8,0,8,0,5,4,4,0,0,0,0,0,0,0,0,0,108,7,60,8,0,23,0,0,8,47,6,28,0,0,0,0,0,28,0,0,30,0,0,0,4,0,0,2,0,0,0,0,0,0,4,4,0,8,0,3,0,11,0,5,0,0,0,0,0,15,33,0,9,62,0,0,3,1,12,0,30,105,0,6,44,0,0,0,0,2,0,8,37,8,0,0,40,0,12,0,0,0,0,4,0,2,0,0,39,0,0,0,153,0,0,0,0,0,29,8,0,1,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,127,0,0,0,0,0,0,0,0,9,11,0,12,38,0,0,8,0,91,12,0,0,0,5,0,0,15,1,26,21,13,0,0,10,14,0,0,0,0,24,15,0,0,0,14,0,0,0,0,7,2,0,14,10,5,42,2,0,8,0,11,0,0,0,10,3,4,0,12,0,2,0,0,5,171,119,66,55,0,0,0,0,8,0,0,45,8,0,0,0,0,0,0,0,0,0,17,41,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,18,3,27,0,0,0,26,32,0,0,345,8,5,20,1,0,0,0,0,35,0,0,33,0,32,0,4,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,19,0,4,0,11,0,0,0,0,0,0,0,0,0,0,11,4,36,3,36,0,0,3,4,1,3,0,14,0,0,317,0,10,0,0,121,0,8,0,2,6,0,17,6,0,0,0,6,0,0,2,14,2,3,0,0,5,0,0,0,5,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,128,0,3,8,0,20,14,52,0,98,82,0,0,27,22,0,1,2,23,5,0,0,0,0,17,2,0,0,25,0,0,0,22,0,0,0,2,0,0,0,769,0,0,0,27,23,0,0,0,11,0,0,22,0,15,0,5,10,0,0,0,10,0,8,0,6,0,0,64,14,0,0,0,0,13,104,18,4,12,9,77,0,7,0,4,61,22,0,0,102,0,0,65,60,9,0,0,41,1,51,24,15,0,66,0,0,5,0,7,0,0,0,0,0,84,0,4,0,0,7,21,48,32,13,0,7,0,0,0,0,0,15,0,0,42,9,0,45,3,1,0,89,11,5,0,56,31,0,5,25,4,0,4,9,0,20,0,10,0,3,0,0,18,0,6,0,264,0,0,0,0,42,0,0,0,33,0,0,0,20,2,0,0,4,4,119,0,0,26,50,17,0,0,0,0,8,0,0,25,1,8,0,0,3,136,17,3,0,0,40,4,5,1,11,5,0,79,3,0,5
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,129,1,1,44,40,0,0,464,0,0,3,1,207,345,3,0,0,0,0,0,0,17,19,80,9,0,0,26,0,440,2,63,6,4,0,55,0,42,0,0,0,0,0,0,0,13,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,0,97,55,0,32,1,0,431,108,0,0,100,86,0,67,1,0,0,0,0,0,71,0,0,11,206,0,0,0,0,0,0,13,89,0,0,477,0,4,0,189,1,92,0,0,1,0,0,16,0,0,0,0,2,0,0,2,52,0,191,9,0,7,53,55,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,71,30,0,17,6,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,49,0,0,15,0,0,468,73,22,0,112,0,2,0,27,7,0,0,0,0,0,12,0,0,0,1,0,0,0,26,5,0,0,9,17,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,130,1,0,46,0,0,210,451,0,0,0,0,0,357,10,0,0,0,5,1,3,0,0,0,40,28,0,0,0,351,0,0,0,0,7,0,0,33,0,0,0,0,0,0,0,0,34,5,0,68,0,42,0,7,0,0,80,0,111,0,0,0,0,64,0,102,2,0,0,71,0,0,74,39,0,17,0,11,0,94,6,0,205,13,0,7,181,0,0,0,4,0,0,15,57,0,0,0,0,6,0,0,31,5,1,0,0,0,0,10,0,8,0,1,0,2,0,7,59,0,0,12,148,0,45,0,2,0,4,0,0,0,0,0,14,0,0,378,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,33,0,0,22,0,0,2,0,75,0,0,4,0,2,1,0,51,0,0,0,0,341,4,0,0,2,12,0,41,0,0,0,0,0,124,28,0,12,15,3,0,25,0,0,0,0,0,0,2,10,0,0,0,0,0,0,18,0,0,0,0,0,0,3
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,131,1,0,64,0,0,229,376,0,0,7,6,264,371,0,0,0,0,0,0,0,0,0,157,0,19,0,0,103,911,0,0,5,0,0,0,0,88,0,0,7,24,0,1,0,0,0,0,0,98,0,0,0,13,8,0,48,0,0,0,0,64,88,71,0,107,0,0,534,141,0,0,0,54,0,42,0,0,5,184,49,0,0,24,0,10,139,0,0,2,0,0,11,9,0,16,9,579,0,0,208,204,13,14,0,0,0,11,0,0,11,0,0,41,0,0,0,0,0,0,205,0,279,0,96,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,13,0,0,0,172,0,0,0,0,0,95,0,2,2,2,85,0,0,0,0,3,0,0,61,0,0,0,2,3,0,0,58,0,0,13,0,0,0,0,0,0,0,20,31,0,18,0,0,0,139,48,0,0,0,5,0,24,0,0,0,16,0,15,0,0,0,0,0,0,0,0,30,0,0,0,0,46,0,4
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,132,1,3,108,28,3,147,0,0,4,9,0,232,366,0,0,0,0,3,0,0,0,0,86,2,0,0,30,110,524,3,0,0,0,0,58,0,0,0,0,0,0,0,0,7,0,39,41,0,88,0,0,119,0,0,0,60,0,109,0,0,0,76,74,0,50,0,0,0,105,0,0,76,0,0,0,0,0,18,0,27,0,244,44,0,0,189,0,0,0,0,0,0,11,119,0,0,612,0,0,174,287,0,0,0,0,0,0,7,0,27,1,0,35,0,5,0,0,83,0,0,12,517,0,42,0,0,0,0,0,5,0,0,0,0,0,0,471,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,63,0,13,26,0,0,10,0,57,4,0,0,3,0,0,0,59,0,0,5,0,474,53,0,0,0,74,0,34,9,31,0,0,591,192,0,0,15,0,0,4,0,10,0,0,0,4,6,0,50,1,0,0,0,0,0,0,0,0,0,0,63,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,133,0,0,0,1,0,0,0,0,0,25,0,16,0,0,0,0,0,0,0,16,0,0,0,2,0,0,1,17,38,11,0,0,0,75,0,0,0,365,39,0,5,4,13,0,0,4,4,0,0,2,0,7,16,0,26,0,3,5,0,23,0,0,0,0,3,7,5,35,4,0,0,0,0,116,0,1,0,0,0,104,0,0,0,6,106,11,0,0,0,12,0,32,0,10,0,11,0,0,36,0,13,46,12,0,0,0,0,0,0,0,0,0,35,0,0,0,0,5,15,0,37,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,32,0,0,0,9,0,0,1,0,0,0,0,0,0,3,0,4,0,0,2,0,0,2,30,0,7,0,4,5,0,0,3,0,0,0,0,0,0,0,0,29,27,0,8,0,0,2,4,0,0,0,0,30,0,0,2,0,1,9,0,1,54,0,0,0,65,0,0,21,3,0,0,7,0,0,0,5,0,0,12,0,5,12
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,134,1,0,0,0,0,0,474,0,19,5,0,194,314,2,0,0,0,18,0,0,17,0,103,76,0,0,26,0,305,0,0,0,0,158,57,0,32,0,31,0,3,0,0,0,0,63,0,0,0,0,0,0,0,0,0,44,0,172,0,0,0,54,0,0,80,0,0,519,0,0,0,0,0,0,19,0,2,0,74,0,0,128,27,0,9,0,0,0,0,0,19,8,0,0,0,0,0,0,9,186,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,142,0,0,0,244,0,44,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,4,0,0,0,0,0,43,0,0,0,0,70,0,9,0,0,0,0,2,0,0,83,13,0,0,0,0,47,0,0,0,0,637,0,0,8,0,0,34,24,0,19,0,0,388,172,30,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,4,135,0,0,9,2,23,37,0,0,0,8,0,0,40,32,0,18,0,138,1,53,0,0,0,63,0,2,0,0,0,22,33,0,0,0,0,0,0,27,0,43,1,172,0,0,0,0,0,0,12,0,0,4,31,0,0,4,0,14,0,0,6,0,0,0,6,10,0,44,0,0,0,11,12,631,0,16,194,0,9,0,57,0,1,0,0,18,11,6,35,11,0,38,0,7,0,0,88,0,46,0,13,67,12,0,5,4,0,2,18,0,0,6,0,102,93,2,0,12,4,12,0,59,12,0,2147,0,6,9,16,0,5,5,2,0,33,0,42,0,0,0,0,4,18,3,0,0,26,1,0,0,0,0,0,0,20,0,0,59,0,0,0,25,0,3,0,29,8,7,3,0,0,0,85,0,0,0,36,114,9,0,0,10,0,0,0,3,0,25,0,0,3,214,124,16,13,0,0,16,0,13,9,0,15,7,3,0,2,0,0,0,0,3,0,7,33,212,0,0,0
